year,species_code,sex,sex_desc,length,iss,nss,nhl
1993,21720,1,male,15,4.600182238238431,6,4
1993,21720,1,male,20,11.455157248230869,25,11
1993,21720,1,male,25,10.762951026568873,23,9
1993,21720,1,male,30,3.5431557784476726,20,9
1993,21720,1,male,35,5.143875089603797,18,10
1993,21720,1,male,40,7.1801671589543234,23,13
1993,21720,1,male,45,6.335699723124532,26,14
1993,21720,1,male,50,8.05087750566543,30,15
1993,21720,1,male,55,8.588463485847814,37,20
1993,21720,1,male,60,14.148987123848446,37,19
1993,21720,1,male,65,10.203199009532586,38,19
1993,21720,1,male,70,10.019557306547412,36,24
1993,21720,1,male,75,6.875545971270691,25,17
1993,21720,1,male,80,2.399487716787253,9,9
1993,21720,1,male,85,2.7862914348854932,5,5
1993,21720,1,male,90,2.4755889233104553,5,5
1993,21720,1,male,95,1.0422962565341805,1,1
1993,21720,1,male,105,1.000098997382343,1,1
1993,21720,2,female,15,3.6567459727895706,5,2
1993,21720,2,female,20,11.852851513308725,24,6
1993,21720,2,female,25,11.667200324057221,19,13
1993,21720,2,female,30,3.3217450184617703,15,7
1993,21720,2,female,35,5.45664733097532,20,9
1993,21720,2,female,40,9.1659544961953,30,15
1993,21720,2,female,45,4.67975330990819,30,15
